Model,TBS1052C
-4.976e+00,0.0664
-4.968e+00,0.0624
-4.960e+00,0.0584
-4.952e+00,0.0584
-4.944e+00,0.0632
-4.936e+00,0.0616
-4.928e+00,0.0624
-4.920e+00,0.064
-4.912e+00,0.0608
-4.904e+00,0.0664
-4.896e+00,0.0656
-4.888e+00,0.0632
-4.880e+00,0.0656
-4.872e+00,0.0656
-4.864e+00,0.0664
-4.856e+00,0.0664
-4.848e+00,0.0624
-4.840e+00,0.0624
-4.832e+00,0.064
-4.824e+00,0.064
-4.816e+00,0.0648
-4.808e+00,0.0664
-4.800e+00,0.0664
-4.792e+00,0.0616
-4.784e+00,0.0672
-4.776e+00,0.064
-4.768e+00,0.0616
-4.760e+00,0.06
-4.752e+00,0.0616
-4.744e+00,0.0608
-4.736e+00,0.0648
-4.728e+00,0.0616
-4.720e+00,0.0608
-4.712e+00,0.0592
-4.704e+00,0.0608
-4.696e+00,0.0616
-4.688e+00,0.0624
-4.680e+00,0.0624
-4.672e+00,0.0616
-4.664e+00,0.0624
-4.656e+00,0.0608
-4.648e+00,0.06
-4.640e+00,0.0616
-4.632e+00,0.06
-4.624e+00,0.0592
-4.616e+00,0.064
-4.608e+00,0.064
-4.600e+00,0.06
-4.592e+00,0.0608
-4.584e+00,0.064
-4.576e+00,0.0592
-4.568e+00,0.0608
-4.560e+00,0.0616
-4.552e+00,0.0616
-4.544e+00,0.0616
-4.536e+00,0.06
-4.528e+00,0.0608
-4.520e+00,0.0616
-4.512e+00,0.0608
-4.504e+00,0.0584
-4.496e+00,0.0616
-4.488e+00,0.0576
-4.480e+00,0.064
-4.472e+00,0.06
-4.464e+00,0.06
-4.456e+00,0.0608
-4.448e+00,0.0648
-4.440e+00,0.0584
-4.432e+00,0.0624
-4.424e+00,0.0648
-4.416e+00,0.0664
-4.408e+00,0.06
-4.400e+00,0.0608
-4.392e+00,0.0616
-4.384e+00,0.0632
-4.376e+00,0.06
-4.368e+00,0.0592
-4.360e+00,0.0616
-4.352e+00,0.0584
-4.344e+00,0.0608
-4.336e+00,0.0616
-4.328e+00,0.06
-4.320e+00,0.0616
-4.312e+00,0.06
-4.304e+00,0.0616
-4.296e+00,0.0624
-4.288e+00,0.0656
-4.280e+00,0.064
-4.272e+00,0.0648
-4.264e+00,0.0664
-4.256e+00,0.0656
-4.248e+00,0.0672
-4.240e+00,0.0656
-4.232e+00,0.0608
-4.224e+00,0.0624
-4.216e+00,0.0664
-4.208e+00,0.064
-4.200e+00,0.064
-4.192e+00,0.0632
-4.184e+00,0.0656
-4.176e+00,0.0656
-4.168e+00,0.0592
-4.160e+00,0.0664
-4.152e+00,0.0672
-4.144e+00,0.0648
-4.136e+00,0.0672
-4.128e+00,0.064
-4.120e+00,0.0608
-4.112e+00,0.0648
-4.104e+00,0.0656
-4.096e+00,0.064
-4.088e+00,0.0616
-4.080e+00,0.0616
-4.072e+00,0.0616
-4.064e+00,0.0616
-4.056e+00,0.0592
-4.048e+00,0.0616
-4.040e+00,0.06
-4.032e+00,0.0608
-4.024e+00,0.0592
-4.016e+00,0.0624
-4.008e+00,0.0608
-4.000e+00,0.0624
-3.992e+00,0.064
-3.984e+00,0.064
-3.976e+00,0.0624
-3.968e+00,0.0624
-3.960e+00,0.0616
-3.952e+00,0.0608
-3.944e+00,0.0616
-3.936e+00,0.0632
-3.928e+00,0.064
-3.920e+00,0.0608
-3.912e+00,0.06
-3.904e+00,0.0608
-3.896e+00,0.0624
-3.888e+00,0.0608
-3.880e+00,0.0672
-3.872e+00,0.0664
-3.864e+00,0.06
-3.856e+00,0.0592
-3.848e+00,0.06
-3.840e+00,0.0608
-3.832e+00,0.0616
-3.824e+00,0.0608
-3.816e+00,0.0592
-3.808e+00,0.0608
-3.800e+00,0.0648
-3.792e+00,0.0608
-3.784e+00,0.0624
-3.776e+00,0.0616
-3.768e+00,0.0616
-3.760e+00,0.0592
-3.752e+00,0.0616
-3.744e+00,0.0624
-3.736e+00,0.0624
-3.728e+00,0.0624
-3.720e+00,0.0616
-3.712e+00,0.0616
-3.704e+00,0.0608
-3.696e+00,0.0608
-3.688e+00,0.0648
-3.680e+00,0.068
-3.672e+00,0.06
-3.664e+00,0.0624
-3.656e+00,0.0616
-3.648e+00,0.0584
-3.640e+00,0.0584
-3.632e+00,0.06
-3.624e+00,0.06
-3.616e+00,0.0616
-3.608e+00,0.0616
-3.600e+00,0.0648
-3.592e+00,0.0608
-3.584e+00,0.06
-3.576e+00,0.0592
-3.568e+00,0.0616
-3.560e+00,0.0608
-3.552e+00,0.064
-3.544e+00,0.0656
-3.536e+00,0.0592
-3.528e+00,0.0616
-3.520e+00,0.0616
-3.512e+00,0.0608
-3.504e+00,0.06
-3.496e+00,0.0608
-3.488e+00,0.0624
-3.480e+00,0.0672
-3.472e+00,0.0608
-3.464e+00,0.06
-3.456e+00,0.0616
-3.448e+00,0.0592
-3.440e+00,0.0592
-3.432e+00,0.0616
-3.424e+00,0.0624
-3.416e+00,0.0624
-3.408e+00,0.0616
-3.400e+00,0.064
-3.392e+00,0.064
-3.384e+00,0.0632
-3.376e+00,0.06
-3.368e+00,0.06
-3.360e+00,0.0592
-3.352e+00,0.0624
-3.344e+00,0.0632
-3.336e+00,0.0624
-3.328e+00,0.0656
-3.320e+00,0.0624
-3.312e+00,0.0648
-3.304e+00,0.0592
-3.296e+00,0.0592
-3.288e+00,0.0592
-3.280e+00,0.0624
-3.272e+00,0.06
-3.264e+00,0.0624
-3.256e+00,0.0624
-3.248e+00,0.0624
-3.240e+00,0.064
-3.232e+00,0.0632
-3.224e+00,0.0608
-3.216e+00,0.0624
-3.208e+00,0.0608
-3.200e+00,0.0608
-3.192e+00,0.06
-3.184e+00,0.0632
-3.176e+00,0.0616
-3.168e+00,0.0656
-3.160e+00,0.0664
-3.152e+00,0.0656
-3.144e+00,0.0616
-3.136e+00,0.06
-3.128e+00,0.064
-3.120e+00,0.0664
-3.112e+00,0.0608
-3.104e+00,0.0616
-3.096e+00,0.0608
-3.088e+00,0.068
-3.080e+00,0.064
-3.072e+00,0.0656
-3.064e+00,0.0656
-3.056e+00,0.0656
-3.048e+00,0.0624
-3.040e+00,0.0608
-3.032e+00,0.0624
-3.024e+00,0.0656
-3.016e+00,0.0632
-3.008e+00,0.064
-3.000e+00,0.0664
-2.992e+00,0.0664
-2.984e+00,0.0688
-2.976e+00,0.064
-2.968e+00,0.0672
-2.960e+00,0.0648
-2.952e+00,0.0664
-2.944e+00,0.064
-2.936e+00,0.0656
-2.928e+00,0.0656
-2.920e+00,0.0672
-2.912e+00,0.064
-2.904e+00,0.0656
-2.896e+00,0.0472
-2.888e+00,0.0448
-2.880e+00,0.0456
-2.872e+00,0.0464
-2.864e+00,0.0448
-2.856e+00,0.0464
-2.848e+00,0.0448
-2.840e+00,0.048
-2.832e+00,0.0472
-2.824e+00,0.0448
-2.816e+00,0.044
-2.808e+00,0.0464
-2.800e+00,0.0464
-2.792e+00,0.0432
-2.784e+00,0.0464
-2.776e+00,0.0464
-2.768e+00,0.0464
-2.760e+00,0.0472
-2.752e+00,0.0464
-2.744e+00,0.0472
-2.736e+00,0.0464
-2.728e+00,0.048
-2.720e+00,0.0448
-2.712e+00,0.0448
-2.704e+00,0.044
-2.696e+00,0.0472
-2.688e+00,0.0472
-2.680e+00,0.0464
-2.672e+00,0.0464
-2.664e+00,0.0472
-2.656e+00,0.048
-2.648e+00,0.0448
-2.640e+00,0.0472
-2.632e+00,0.0464
-2.624e+00,0.0464
-2.616e+00,0.0456
-2.608e+00,0.0456
-2.600e+00,0.0488
-2.592e+00,0.0464
-2.584e+00,0.048
-2.576e+00,0.0464
-2.568e+00,0.0464
-2.560e+00,0.0472
-2.552e+00,0.0432
-2.544e+00,0.048
-2.536e+00,0.0464
-2.528e+00,0.0472
-2.520e+00,0.0448
-2.512e+00,0.0448
-2.504e+00,0.0464
-2.496e+00,0.0472
-2.488e+00,0.0464
-2.480e+00,0.048
-2.472e+00,0.0464
-2.464e+00,0.0456
-2.456e+00,0.044
-2.448e+00,0.0472
-2.440e+00,0.048
-2.432e+00,0.0488
-2.424e+00,0.0496
-2.416e+00,0.0464
-2.408e+00,0.0464
-2.400e+00,0.0464
-2.392e+00,0.0552
-2.384e+00,0.056
-2.376e+00,0.0552
-2.368e+00,0.0568
-2.360e+00,0.0544
-2.352e+00,0.0544
-2.344e+00,0.0552
-2.336e+00,0.0584
-2.328e+00,0.0544
-2.320e+00,0.0608
-2.312e+00,0.0664
-2.304e+00,0.0584
-2.296e+00,0.0544
-2.288e+00,0.0608
-2.280e+00,0.0448
-2.272e+00,0.0448
-2.264e+00,0.044
-2.256e+00,0.0456
-2.248e+00,0.0464
-2.240e+00,0.0424
-2.232e+00,0.0448
-2.224e+00,0.0416
-2.216e+00,0.0432
-2.208e+00,0.0456
-2.200e+00,0.0432
-2.192e+00,0.044
-2.184e+00,0.0456
-2.176e+00,0.0448
-2.168e+00,0.044
-2.160e+00,0.0448
-2.152e+00,0.044
-2.144e+00,0.044
-2.136e+00,0.0464
-2.128e+00,0.0456
-2.120e+00,0.0424
-2.112e+00,0.044
-2.104e+00,0.0448
-2.096e+00,0.0456
-2.088e+00,0.0456
-2.080e+00,0.0544
-2.072e+00,0.044
-2.064e+00,0.0456
-2.056e+00,0.0448
-2.048e+00,0.0456
-2.040e+00,0.0464
-2.032e+00,0.0464
-2.024e+00,0.0448
-2.016e+00,0.0448
-2.008e+00,0.0456
-2.000e+00,0.044
-1.992e+00,0.0448
-1.984e+00,0.0456
-1.976e+00,0.0456
-1.968e+00,0.0456
-1.960e+00,0.0432
-1.952e+00,0.0456
-1.944e+00,0.044
-1.936e+00,0.0448
-1.928e+00,0.044
-1.920e+00,0.044
-1.912e+00,0.0424
-1.904e+00,0.0464
-1.896e+00,0.0432
-1.888e+00,0.0432
-1.880e+00,0.0448
-1.872e+00,0.0464
-1.864e+00,0.0456
-1.856e+00,0.0456
-1.848e+00,0.0448
-1.840e+00,0.0456
-1.832e+00,0.0456
-1.824e+00,0.0464
-1.816e+00,0.0448
-1.808e+00,0.044
-1.800e+00,0.0456
-1.792e+00,0.0456
-1.784e+00,0.0456
-1.776e+00,0.0464
-1.768e+00,0.0432
-1.760e+00,0.0432
-1.752e+00,0.044
-1.744e+00,0.0464
-1.736e+00,0.0456
-1.728e+00,0.0456
-1.720e+00,0.0448
-1.712e+00,0.0432
-1.704e+00,0.044
-1.696e+00,0.0456
-1.688e+00,0.0464
-1.680e+00,0.0448
-1.672e+00,0.0608
-1.664e+00,0.0448
-1.656e+00,0.0464
-1.648e+00,0.044
-1.640e+00,0.044
-1.632e+00,0.044
-1.624e+00,0.0432
-1.616e+00,0.0464
-1.608e+00,0.044
-1.600e+00,0.0432
-1.592e+00,0.0432
-1.584e+00,0.0464
-1.576e+00,0.0456
-1.568e+00,0.0432
-1.560e+00,0.044
-1.552e+00,0.0448
-1.544e+00,0.0456
-1.536e+00,0.044
-1.528e+00,0.0464
-1.520e+00,0.0464
-1.512e+00,0.0432
-1.504e+00,0.0472
-1.496e+00,0.0432
-1.488e+00,0.0424
-1.480e+00,0.0464
-1.472e+00,0.0448
-1.464e+00,0.0432
-1.456e+00,0.044
-1.448e+00,0.0464
-1.440e+00,0.0448
-1.432e+00,0.0464
-1.424e+00,0.0448
-1.416e+00,0.0448
-1.408e+00,0.044
-1.400e+00,0.0448
-1.392e+00,0.0448
-1.384e+00,0.0464
-1.376e+00,0.0464
-1.368e+00,0.0456
-1.360e+00,0.0432
-1.352e+00,0.0448
-1.344e+00,0.044
-1.336e+00,0.0456
-1.328e+00,0.0448
-1.320e+00,0.044
-1.312e+00,0.0456
-1.304e+00,0.0432
-1.296e+00,0.0456
-1.288e+00,0.0472
-1.280e+00,0.0472
-1.272e+00,0.0472
-1.264e+00,0.0448
-1.256e+00,0.0464
-1.248e+00,0.044
-1.240e+00,0.0448
-1.232e+00,0.0448
-1.224e+00,0.0448
-1.216e+00,0.0448
-1.208e+00,0.0424
-1.200e+00,0.044
-1.192e+00,0.0456
-1.184e+00,0.0432
-1.176e+00,0.044
-1.168e+00,0.0432
-1.160e+00,0.0592
-1.152e+00,0.1152
-1.144e+00,0.1144
-1.136e+00,0.116
-1.128e+00,0.1144
-1.120e+00,0.1152
-1.112e+00,0.1136
-1.104e+00,0.0424
-1.096e+00,0.0456
-1.088e+00,0.044
-1.080e+00,0.0432
-1.072e+00,0.0432
-1.064e+00,0.0464
-1.056e+00,0.0456
-1.048e+00,0.0472
-1.040e+00,0.0464
-1.032e+00,0.044
-1.024e+00,0.0456
-1.016e+00,0.0416
-1.008e+00,0.044
-1.000e+00,0.044
-9.920e-01,0.0432
-9.840e-01,0.0424
-9.760e-01,0.0464
-9.680e-01,0.0456
-9.600e-01,0.0464
-9.520e-01,0.0448
-9.440e-01,0.0432
-9.360e-01,0.0448
-9.280e-01,0.044
-9.200e-01,0.0456
-9.120e-01,0.0456
-9.040e-01,0.044
-8.960e-01,0.0472
-8.880e-01,0.0432
-8.800e-01,0.0464
-8.720e-01,0.0432
-8.640e-01,0.0464
-8.560e-01,0.0456
-8.480e-01,0.0448
-8.400e-01,0.0448
-8.320e-01,0.0424
-8.240e-01,0.044
-8.160e-01,0.044
-8.080e-01,0.0448
-8.000e-01,0.0448
-7.920e-01,0.0424
-7.840e-01,0.0456
-7.760e-01,0.0456
-7.680e-01,0.0448
-7.600e-01,0.0448
-7.520e-01,0.044
-7.440e-01,0.0456
-7.360e-01,0.044
-7.280e-01,0.0464
-7.200e-01,0.0432
-7.120e-01,0.044
-7.040e-01,0.0464
-6.960e-01,0.0464
-6.880e-01,0.0448
-6.800e-01,0.0432
-6.720e-01,0.044
-6.640e-01,0.0456
-6.560e-01,0.0464
-6.480e-01,0.0416
-6.400e-01,0.0464
-6.320e-01,0.0456
-6.240e-01,0.0448
-6.160e-01,0.0432
-6.080e-01,0.044
-6.000e-01,0.0432
-5.920e-01,0.0464
-5.840e-01,0.0448
-5.760e-01,0.0456
-5.680e-01,0.044
-5.600e-01,0.0448
-5.520e-01,0.0424
-5.440e-01,0.044
-5.360e-01,0.0464
-5.280e-01,0.044
-5.200e-01,0.044
-5.120e-01,0.0456
-5.040e-01,0.0448
-4.960e-01,0.0464
-4.880e-01,0.0464
-4.800e-01,0.0424
-4.720e-01,0.0424
-4.640e-01,0.0448
-4.560e-01,0.0456
-4.480e-01,0.0464
-4.400e-01,0.0448
-4.320e-01,0.044
-4.240e-01,0.0432
-4.160e-01,0.0448
-4.080e-01,0.044
-4.000e-01,0.044
-3.920e-01,0.0464
-3.840e-01,0.0432
-3.760e-01,0.0456
-3.680e-01,0.0456
-3.600e-01,0.0472
-3.520e-01,0.0448
-3.440e-01,0.0448
-3.360e-01,0.0448
-3.280e-01,0.0448
-3.200e-01,0.0464
-3.120e-01,0.0456
-3.040e-01,0.0464
-2.960e-01,0.044
-2.880e-01,0.0464
-2.800e-01,0.044
-2.720e-01,0.0456
-2.640e-01,0.0464
-2.560e-01,0.0456
-2.480e-01,0.044
-2.400e-01,0.0448
-2.320e-01,0.044
-2.240e-01,0.0464
-2.160e-01,0.044
-2.080e-01,0.0424
-2.000e-01,0.0464
-1.920e-01,0.044
-1.840e-01,0.0456
-1.760e-01,0.0448
-1.680e-01,0.0464
-1.600e-01,0.0432
-1.520e-01,0.0464
-1.440e-01,0.0432
-1.360e-01,0.0448
-1.280e-01,0.0448
-1.200e-01,0.0472
-1.120e-01,0.0464
-1.040e-01,0.0464
-9.600e-02,0.044
-8.800e-02,0.0432
-8.000e-02,0.0456
-7.200e-02,0.044
-6.400e-02,0.044
-5.600e-02,0.0456
-4.800e-02,0.0448
-4.000e-02,0.0456
-3.200e-02,0.0432
-2.400e-02,0.044
-1.600e-02,0.0456
-8.000e-03,0.0448
7.050e-15,0.0456
8.000e-03,0.0432
1.600e-02,0.0432
2.400e-02,0.0472
3.200e-02,0.0432
4.000e-02,0.0456
4.800e-02,0.0448
5.600e-02,0.0448
6.400e-02,0.0448
7.200e-02,0.0432
8.000e-02,0.044
8.800e-02,0.044
9.600e-02,0.0448
1.040e-01,0.0432
1.120e-01,0.0448
1.200e-01,0.044
1.280e-01,0.044
1.360e-01,0.044
1.440e-01,0.0432
1.520e-01,0.044
1.600e-01,0.0456
1.680e-01,0.044
1.760e-01,0.044
1.840e-01,0.0464
1.920e-01,0.0432
2.000e-01,0.0456
2.080e-01,0.0432
2.160e-01,0.0448
2.240e-01,0.044
2.320e-01,0.044
2.400e-01,0.0464
2.480e-01,0.0472
2.560e-01,0.0432
2.640e-01,0.0448
2.720e-01,0.04
2.800e-01,0.0448
2.880e-01,0.0448
2.960e-01,0.044
3.040e-01,0.0464
3.120e-01,0.0432
3.200e-01,0.044
3.280e-01,0.0448
3.360e-01,0.044
3.440e-01,0.0448
3.520e-01,0.0456
3.600e-01,0.0448
3.680e-01,0.0448
3.760e-01,0.0432
3.840e-01,0.0432
3.920e-01,0.0424
4.000e-01,0.044
4.080e-01,0.0432
4.160e-01,0.0464
4.240e-01,0.0456
4.320e-01,0.0448
4.400e-01,0.0432
4.480e-01,0.044
4.560e-01,0.0448
4.640e-01,0.0432
4.720e-01,0.044
4.800e-01,0.0448
4.880e-01,0.044
4.960e-01,0.0432
5.040e-01,0.0448
5.120e-01,0.0448
5.200e-01,0.0448
5.280e-01,0.0432
5.360e-01,0.0448
5.440e-01,0.044
5.520e-01,0.0456
5.600e-01,0.0456
5.680e-01,0.0456
5.760e-01,0.044
5.840e-01,0.0448
5.920e-01,0.0456
6.000e-01,0.0456
6.080e-01,0.044
6.160e-01,0.0424
6.240e-01,0.0432
6.320e-01,0.0432
6.400e-01,0.0448
6.480e-01,0.0456
6.560e-01,0.0456
6.640e-01,0.044
6.720e-01,0.0448
