Model,TBS1052C
-9.952e+00,0.0616
-9.936e+00,0.0632
-9.920e+00,0.0608
-9.904e+00,0.0608
-9.888e+00,0.06
-9.872e+00,0.0624
-9.856e+00,0.0648
-9.840e+00,0.0648
-9.824e+00,0.0648
-9.808e+00,0.0592
-9.792e+00,0.0656
-9.776e+00,0.0656
-9.760e+00,0.0656
-9.744e+00,0.0672
-9.728e+00,0.0656
-9.712e+00,0.0632
-9.696e+00,0.0632
-9.680e+00,0.0632
-9.664e+00,0.0624
-9.648e+00,0.0616
-9.632e+00,0.0608
-9.616e+00,0.0624
-9.600e+00,0.0624
-9.584e+00,0.0608
-9.568e+00,0.0624
-9.552e+00,0.0608
-9.536e+00,0.0624
-9.520e+00,0.0632
-9.504e+00,0.06
-9.488e+00,0.06
-9.472e+00,0.06
-9.456e+00,0.0632
-9.440e+00,0.0624
-9.424e+00,0.0624
-9.408e+00,0.0648
-9.392e+00,0.0624
-9.376e+00,0.0616
-9.360e+00,0.0608
-9.344e+00,0.0592
-9.328e+00,0.0624
-9.312e+00,0.0608
-9.296e+00,0.0632
-9.280e+00,0.06
-9.264e+00,0.0664
-9.248e+00,0.0632
-9.232e+00,0.0672
-9.216e+00,0.0624
-9.200e+00,0.0608
-9.184e+00,0.06
-9.168e+00,0.0624
-9.152e+00,0.064
-9.136e+00,0.0624
-9.120e+00,0.0664
-9.104e+00,0.064
-9.088e+00,0.0632
-9.072e+00,0.0616
-9.056e+00,0.0616
-9.040e+00,0.0648
-9.024e+00,0.0608
-9.008e+00,0.0616
-8.992e+00,0.0616
-8.976e+00,0.0648
-8.960e+00,0.0656
-8.944e+00,0.0616
-8.928e+00,0.064
-8.912e+00,0.064
-8.896e+00,0.0632
-8.880e+00,0.0632
-8.864e+00,0.064
-8.848e+00,0.064
-8.832e+00,0.064
-8.816e+00,0.0664
-8.800e+00,0.0616
-8.784e+00,0.0592
-8.768e+00,0.0648
-8.752e+00,0.0616
-8.736e+00,0.0632
-8.720e+00,0.0608
-8.704e+00,0.064
-8.688e+00,0.0608
-8.672e+00,0.064
-8.656e+00,0.0656
-8.640e+00,0.0648
-8.624e+00,0.0688
-8.608e+00,0.0656
-8.592e+00,0.0672
-8.576e+00,0.0632
-8.560e+00,0.064
-8.544e+00,0.0648
-8.528e+00,0.0648
-8.512e+00,0.0656
-8.496e+00,0.064
-8.480e+00,0.0656
-8.464e+00,0.0464
-8.448e+00,0.0472
-8.432e+00,0.0456
-8.416e+00,0.048
-8.400e+00,0.0464
-8.384e+00,0.0456
-8.368e+00,0.0448
-8.352e+00,0.0456
-8.336e+00,0.048
-8.320e+00,0.0464
-8.304e+00,0.0472
-8.288e+00,0.0464
-8.272e+00,0.048
-8.256e+00,0.0448
-8.240e+00,0.0488
-8.224e+00,0.0472
-8.208e+00,0.048
-8.192e+00,0.0432
-8.176e+00,0.048
-8.160e+00,0.0456
-8.144e+00,0.0472
-8.128e+00,0.0472
-8.112e+00,0.0472
-8.096e+00,0.0464
-8.080e+00,0.0504
-8.064e+00,0.048
-8.048e+00,0.048
-8.032e+00,0.0464
-8.016e+00,0.0488
-8.000e+00,0.0464
-7.984e+00,0.048
-7.968e+00,0.0472
-7.952e+00,0.048
-7.936e+00,0.0464
-7.920e+00,0.0488
-7.904e+00,0.0472
-7.888e+00,0.0488
-7.872e+00,0.0472
-7.856e+00,0.0472
-7.840e+00,0.0488
-7.824e+00,0.0472
-7.808e+00,0.0448
-7.792e+00,0.048
-7.776e+00,0.048
-7.760e+00,0.0464
-7.744e+00,0.048
-7.728e+00,0.0472
-7.712e+00,0.0464
-7.696e+00,0.048
-7.680e+00,0.0464
-7.664e+00,0.0448
-7.648e+00,0.0472
-7.632e+00,0.048
-7.616e+00,0.0448
-7.600e+00,0.0488
-7.584e+00,0.0456
-7.568e+00,0.0472
-7.552e+00,0.0488
-7.536e+00,0.0456
-7.520e+00,0.0464
-7.504e+00,0.044
-7.488e+00,0.0472
-7.472e+00,0.0464
-7.456e+00,0.0448
-7.440e+00,0.048
-7.424e+00,0.0464
-7.408e+00,0.0456
-7.392e+00,0.0456
-7.376e+00,0.0456
-7.360e+00,0.0456
-7.344e+00,0.0472
-7.328e+00,0.0616
-7.312e+00,0.0464
-7.296e+00,0.0472
-7.280e+00,0.0472
-7.264e+00,0.048
-7.248e+00,0.052
-7.232e+00,0.0488
-7.216e+00,0.0472
-7.200e+00,0.0472
-7.184e+00,0.048
-7.168e+00,0.0472
-7.152e+00,0.0472
-7.136e+00,0.0464
-7.120e+00,0.0488
-7.104e+00,0.0448
-7.088e+00,0.0488
-7.072e+00,0.0472
-7.056e+00,0.0472
-7.040e+00,0.0496
-7.024e+00,0.0488
-7.008e+00,0.048
-6.992e+00,0.0496
-6.976e+00,0.0456
-6.960e+00,0.048
-6.944e+00,0.0464
-6.928e+00,0.0448
-6.912e+00,0.044
-6.896e+00,0.0472
-6.880e+00,0.0456
-6.864e+00,0.0464
-6.848e+00,0.0472
-6.832e+00,0.048
-6.816e+00,0.0592
-6.800e+00,0.048
-6.784e+00,0.0456
-6.768e+00,0.0432
-6.752e+00,0.0464
-6.736e+00,0.0488
-6.720e+00,0.0464
-6.704e+00,0.0456
-6.688e+00,0.0456
-6.672e+00,0.0472
-6.656e+00,0.0464
-6.640e+00,0.0504
-6.624e+00,0.0472
-6.608e+00,0.0472
-6.592e+00,0.0464
-6.576e+00,0.0432
-6.560e+00,0.0488
-6.544e+00,0.0448
-6.528e+00,0.0448
-6.512e+00,0.0472
-6.496e+00,0.0488
-6.480e+00,0.048
-6.464e+00,0.0496
-6.448e+00,0.0464
-6.432e+00,0.0456
-6.416e+00,0.048
-6.400e+00,0.0488
-6.384e+00,0.0472
-6.368e+00,0.0488
-6.352e+00,0.0472
-6.336e+00,0.048
-6.320e+00,0.0472
-6.304e+00,0.0472
-6.288e+00,0.048
-6.272e+00,0.0504
-6.256e+00,0.0456
-6.240e+00,0.0504
-6.224e+00,0.0448
-6.208e+00,0.048
-6.192e+00,0.0464
-6.176e+00,0.0448
-6.160e+00,0.048
-6.144e+00,0.0472
-6.128e+00,0.0464
-6.112e+00,0.048
-6.096e+00,0.0464
-6.080e+00,0.0488
-6.064e+00,0.0464
-6.048e+00,0.0456
-6.032e+00,0.0448
-6.016e+00,0.0464
-6.000e+00,0.0464
-5.984e+00,0.0456
-5.968e+00,0.0456
-5.952e+00,0.0472
-5.936e+00,0.0472
-5.920e+00,0.0496
-5.904e+00,0.0464
-5.888e+00,0.0464
-5.872e+00,0.0472
-5.856e+00,0.0472
-5.840e+00,0.0464
-5.824e+00,0.0448
-5.808e+00,0.0488
-5.792e+00,0.0456
-5.776e+00,0.0456
-5.760e+00,0.0464
-5.744e+00,0.0472
-5.728e+00,0.0472
-5.712e+00,0.0464
-5.696e+00,0.0464
-5.680e+00,0.048
-5.664e+00,0.048
-5.648e+00,0.0456
-5.632e+00,0.044
-5.616e+00,0.0488
-5.600e+00,0.048
-5.584e+00,0.0496
-5.568e+00,0.0592
-5.552e+00,0.0048
-5.536e+00,0.0064
-5.520e+00,0.0056
-5.504e+00,0.0056
-5.488e+00,0.0064
-5.472e+00,0.004
-5.456e+00,0.008
-5.440e+00,0.0072
-5.424e+00,0.0072
-5.408e+00,0.0072
-5.392e+00,0.0048
-5.376e+00,0.0072
-5.360e+00,0.0072
-5.344e+00,0.0088
-5.328e+00,0.0064
-5.312e+00,0.0072
-5.296e+00,0.0032
-5.280e+00,0.0048
-5.264e+00,0.0072
-5.248e+00,0.0056
-5.232e+00,0.0056
-5.216e+00,0.0048
-5.200e+00,0.0064
-5.184e+00,0.0056
-5.168e+00,0.0048
-5.152e+00,0.008
-5.136e+00,0.008
-5.120e+00,0.0064
-5.104e+00,0.0056
-5.088e+00,0.0088
-5.072e+00,0.0072
-5.056e+00,0.0064
-5.040e+00,0.0056
-5.024e+00,0.0056
-5.008e+00,0.0048
-4.992e+00,0.0088
-4.976e+00,0.004
-4.960e+00,0.0104
-4.944e+00,0.004
-4.928e+00,0.0032
-4.912e+00,0.0056
-4.896e+00,0.0072
-4.880e+00,0.0032
-4.864e+00,0.0064
-4.848e+00,0.0056
-4.832e+00,0.004
-4.816e+00,0.0056
-4.800e+00,0.0056
-4.784e+00,0.0056
-4.768e+00,0.0064
-4.752e+00,0.004
-4.736e+00,0.0056
-4.720e+00,0.0048
-4.704e+00,0.0024
-4.688e+00,0.0048
-4.672e+00,0.004
-4.656e+00,0.0056
-4.640e+00,0.0032
-4.624e+00,0.004
-4.608e+00,0.000800002
-4.592e+00,0.0056
-4.576e+00,0.0056
-4.560e+00,0.0064
-4.544e+00,0.0064
-4.528e+00,0.0048
-4.512e+00,0.0032
-4.496e+00,0.0032
-4.480e+00,0.0056
-4.464e+00,0.0056
-4.448e+00,0.0072
-4.432e+00,0.0072
-4.416e+00,0.004
-4.400e+00,0.0048
-4.384e+00,0.0072
-4.368e+00,0.0072
-4.352e+00,0.0072
-4.336e+00,0.0064
-4.320e+00,0.0056
-4.304e+00,0.0048
-4.288e+00,0.0064
-4.272e+00,0.0072
-4.256e+00,0.0056
-4.240e+00,0.0056
-4.224e+00,0.004
-4.208e+00,0.004
-4.192e+00,0.0064
-4.176e+00,0.0064
-4.160e+00,0.004
-4.144e+00,0.0072
-4.128e+00,0.004
-4.112e+00,0.004
-4.096e+00,0.0056
-4.080e+00,0.0048
-4.064e+00,0.0056
-4.048e+00,0.0056
-4.032e+00,0.0064
-4.016e+00,0.0056
-4.000e+00,0.004
-3.984e+00,0.0072
-3.968e+00,0.0064
-3.952e+00,0.0024
-3.936e+00,0.0064
-3.920e+00,0.0056
-3.904e+00,0.008
-3.888e+00,0.0056
-3.872e+00,0.0064
-3.856e+00,0.0064
-3.840e+00,0.0056
-3.824e+00,0.0072
-3.808e+00,0.0088
-3.792e+00,0.004
-3.776e+00,0.0056
-3.760e+00,0.0064
-3.744e+00,0.008
-3.728e+00,0.0048
-3.712e+00,0.0048
-3.696e+00,0.0072
-3.680e+00,0.0048
-3.664e+00,0.0064
-3.648e+00,0.0032
-3.632e+00,0.0064
-3.616e+00,0.0064
-3.600e+00,0.0064
-3.584e+00,0.0064
-3.568e+00,0.0048
-3.552e+00,0.0048
-3.536e+00,0.0072
-3.520e+00,0.0064
-3.504e+00,0.0056
-3.488e+00,0.0072
-3.472e+00,0.0064
-3.456e+00,0.0072
-3.440e+00,0.0064
-3.424e+00,0.0072
-3.408e+00,0.0032
-3.392e+00,0.0048
-3.376e+00,0.0056
-3.360e+00,0.0064
-3.344e+00,0.0064
-3.328e+00,0.0048
-3.312e+00,0.0064
-3.296e+00,0.0056
-3.280e+00,0.0048
-3.264e+00,0.008
-3.248e+00,0.0048
-3.232e+00,0.0032
-3.216e+00,0.0064
-3.200e+00,0.0048
-3.184e+00,0.0056
-3.168e+00,0.0072
-3.152e+00,0.0064
-3.136e+00,0.0064
-3.120e+00,0.0064
-3.104e+00,0.0056
-3.088e+00,0.0072
-3.072e+00,0.0072
-3.056e+00,0.0072
-3.040e+00,0.0056
-3.024e+00,0.004
-3.008e+00,0.0064
-2.992e+00,0.004
-2.976e+00,0.004
-2.960e+00,0.0056
-2.944e+00,0.004
-2.928e+00,0.004
-2.912e+00,0.004
-2.896e+00,0.0048
-2.880e+00,0.0048
-2.864e+00,0.0064
-2.848e+00,0.004
-2.832e+00,0.008
-2.816e+00,0.0048
-2.800e+00,0.0032
-2.784e+00,0.0048
-2.768e+00,0.0048
-2.752e+00,0.0072
-2.736e+00,0.0048
-2.720e+00,0.0072
-2.704e+00,0.004
-2.688e+00,0.0056
-2.672e+00,0.0056
-2.656e+00,0.0064
-2.640e+00,0.0064
-2.624e+00,0.0048
-2.608e+00,0.0048
-2.592e+00,0.0064
-2.576e+00,0.0056
-2.560e+00,0.0072
-2.544e+00,0.0056
-2.528e+00,0.0056
-2.512e+00,0.0072
-2.496e+00,0.0048
-2.480e+00,0.0048
-2.464e+00,0.0056
-2.448e+00,0.0056
-2.432e+00,0.0064
-2.416e+00,0.0048
-2.400e+00,0.0016
-2.384e+00,0.0088
-2.368e+00,0.0072
-2.352e+00,0.0048
-2.336e+00,0.0048
-2.320e+00,0.0024
-2.304e+00,0.0048
-2.288e+00,0.0048
-2.272e+00,0.008
-2.256e+00,0.008
-2.240e+00,0.0056
-2.224e+00,0.0072
-2.208e+00,0.0072
-2.192e+00,0.0064
-2.176e+00,0.0056
-2.160e+00,0.0064
-2.144e+00,0.0048
-2.128e+00,0.004
-2.112e+00,0.0048
-2.096e+00,0.0056
-2.080e+00,0.008
-2.064e+00,0.004
-2.048e+00,0.0064
-2.032e+00,0.0072
-2.016e+00,0.0048
-2.000e+00,0.0064
-1.984e+00,0.0056
-1.968e+00,0.0056
-1.952e+00,0.0056
-1.936e+00,0.0072
-1.920e+00,0.008
-1.904e+00,0.0056
-1.888e+00,0.0056
-1.872e+00,0.0056
-1.856e+00,0.0056
-1.840e+00,0.0064
-1.824e+00,0.0064
-1.808e+00,0.0072
-1.792e+00,0.0056
-1.776e+00,0.0048
-1.760e+00,0.0096
-1.744e+00,0.0048
-1.728e+00,0.0064
-1.712e+00,0.004
-1.696e+00,0.0048
-1.680e+00,0.0072
-1.664e+00,0.0056
-1.648e+00,0.0064
-1.632e+00,0.0072
-1.616e+00,0.0016
-1.600e+00,0.0072
-1.584e+00,0.0024
-1.568e+00,0.0056
-1.552e+00,0.0064
-1.536e+00,0.0072
-1.520e+00,0.0056
-1.504e+00,0.0056
-1.488e+00,0.0048
-1.472e+00,0.0072
-1.456e+00,0.0064
-1.440e+00,0.008
-1.424e+00,0.008
-1.408e+00,0.0088
-1.392e+00,0.0064
-1.376e+00,0.0064
-1.360e+00,0.0072
-1.344e+00,0.0056
-1.328e+00,0.004
-1.312e+00,0.0064
-1.296e+00,0.0056
-1.280e+00,0.0032
-1.264e+00,0.0056
-1.248e+00,0.0064
-1.232e+00,0.0056
-1.216e+00,0.0048
-1.200e+00,0.0056
-1.184e+00,0.0048
-1.168e+00,0.0064
-1.152e+00,0.0048
-1.136e+00,0.0072
-1.120e+00,0.0064
-1.104e+00,0.0056
-1.088e+00,0.0056
-1.072e+00,0.0088
-1.056e+00,0.0072
-1.040e+00,0.0064
-1.024e+00,0.0056
-1.008e+00,0.0056
-9.920e-01,0.0048
-9.760e-01,0.0064
-9.600e-01,0.0056
-9.440e-01,0.0064
-9.280e-01,0.0064
-9.120e-01,0.0048
-8.960e-01,0.0072
-8.800e-01,0.0072
-8.640e-01,0.008
-8.480e-01,0.0064
-8.320e-01,0.0048
-8.160e-01,0.0056
-8.000e-01,0.008
-7.840e-01,0.0016
-7.680e-01,0.0072
-7.520e-01,0.0072
-7.360e-01,0.0072
-7.200e-01,0.0072
-7.040e-01,0.008
-6.880e-01,0.0064
-6.720e-01,0.0048
-6.560e-01,0.0056
-6.400e-01,0.0072
-6.240e-01,0.004
-6.080e-01,0.0056
-5.920e-01,0.0048
-5.760e-01,0.0072
-5.600e-01,0.0056
-5.440e-01,0.0064
-5.280e-01,0.0064
-5.120e-01,0.004
-4.960e-01,0.0056
-4.800e-01,0.0072
-4.640e-01,0.0064
-4.480e-01,0.0048
-4.320e-01,0.0056
-4.160e-01,0.0064
-4.000e-01,0.0072
-3.840e-01,0.0064
-3.680e-01,0.0064
-3.520e-01,0.0072
-3.360e-01,0.0072
-3.200e-01,0.0048
-3.040e-01,0.0064
-2.880e-01,0.0056
-2.720e-01,0.0064
-2.560e-01,0.0072
-2.400e-01,0.0072
-2.240e-01,0.004
-2.080e-01,0.0048
-1.920e-01,0.008
-1.760e-01,0.0072
-1.600e-01,0.0064
-1.440e-01,0.008
-1.280e-01,0.0072
-1.120e-01,0.004
-9.600e-02,0.004
-8.000e-02,0.0056
-6.400e-02,0.004
-4.800e-02,0.008
-3.200e-02,0.0056
-1.600e-02,0.0056
1.410e-14,0.0048
1.600e-02,0.0072
3.200e-02,0.0056
4.800e-02,0.0048
6.400e-02,0.0064
8.000e-02,0.004
9.600e-02,0.0048
1.120e-01,0.0056
1.280e-01,0.004
1.440e-01,0.0056
1.600e-01,0.0088
1.760e-01,0.0048
1.920e-01,0.008
2.080e-01,0.0064
2.240e-01,0.0064
2.400e-01,0.0032
2.560e-01,0.0064
2.720e-01,0.008
2.880e-01,0.0056
3.040e-01,0.0032
3.200e-01,0.0064
3.360e-01,0.004
3.520e-01,0.0056
3.680e-01,0.004
3.840e-01,0.0048
4.000e-01,0.0056
4.160e-01,0.008
4.320e-01,0.0056
4.480e-01,0.0072
4.640e-01,0.0064
4.800e-01,0.0056
4.960e-01,0.004
5.120e-01,0.0056
5.280e-01,0.004
5.440e-01,0.0088
5.600e-01,0.0056
5.760e-01,0.0056
5.920e-01,0.0072
6.080e-01,0.0064
6.240e-01,0.0072
6.400e-01,0.0064
6.560e-01,0.0072
6.720e-01,0.0048
6.880e-01,0.0048
7.040e-01,0.0056
7.200e-01,0.0056
7.360e-01,0.0048
7.520e-01,0.0056
7.680e-01,0.008
7.840e-01,0.0056
8.000e-01,0.0064
8.160e-01,0.004
8.320e-01,0.0032
8.480e-01,0.004
8.640e-01,0.0072
8.800e-01,0.0056
8.960e-01,0.0064
9.120e-01,0.0064
9.280e-01,0.0056
9.440e-01,0.0072
9.600e-01,0.008
9.760e-01,0.0064
9.920e-01,0.0048
1.008e+00,0.0072
1.024e+00,0.008
1.040e+00,0.0056
1.056e+00,0.0072
1.072e+00,0.004
1.088e+00,0.0056
1.104e+00,0.0048
1.120e+00,0.004
1.136e+00,0.008
1.152e+00,0.0056
1.168e+00,0.0056
1.184e+00,0.0056
1.200e+00,0.0064
1.216e+00,0.0064
1.232e+00,0.0048
1.248e+00,0.0072
1.264e+00,0.0072
1.280e+00,0.0056
1.296e+00,0.008
1.312e+00,0.0056
