Model,TBS1052C
-5.016e+00,0.081608
-5.008e+00,0.081608
-5.000e+00,0.084032
-4.992e+00,0.081608
-4.984e+00,0.082416
-4.976e+00,0.081608
-4.968e+00,0.082416
-4.960e+00,0.079992
-4.952e+00,0.082416
-4.944e+00,0.082416
-4.936e+00,0.0808
-4.928e+00,0.0808
-4.920e+00,0.081608
-4.912e+00,0.084032
-4.904e+00,0.084032
-4.896e+00,0.0808
-4.888e+00,0.083224
-4.880e+00,0.083224
-4.872e+00,0.083224
-4.864e+00,0.071104
-4.856e+00,0.069488
-4.848e+00,0.070296
-4.840e+00,0.071104
-4.832e+00,0.070296
-4.824e+00,0.071912
-4.816e+00,0.071104
-4.808e+00,0.071912
-4.800e+00,0.069488
-4.792e+00,0.071104
-4.784e+00,0.070296
-4.776e+00,0.071912
-4.768e+00,0.071104
-4.760e+00,0.071104
-4.752e+00,0.071912
-4.744e+00,0.070296
-4.736e+00,0.06868
-4.728e+00,0.071104
-4.720e+00,0.070296
-4.712e+00,0.070296
-4.704e+00,0.070296
-4.696e+00,0.071104
-4.688e+00,0.071104
-4.680e+00,0.070296
-4.672e+00,0.071104
-4.664e+00,0.14948
-4.656e+00,0.150288
-4.648e+00,0.150288
-4.640e+00,0.150288
-4.632e+00,0.151904
-4.624e+00,0.14948
-4.616e+00,0.071912
-4.608e+00,0.071104
-4.600e+00,0.071104
-4.592e+00,0.071912
-4.584e+00,0.073528
-4.576e+00,0.07272
-4.568e+00,0.071104
-4.560e+00,0.07272
-4.552e+00,0.071912
-4.544e+00,0.073528
-4.536e+00,0.071104
-4.528e+00,0.071912
-4.520e+00,0.074336
-4.512e+00,0.071912
-4.504e+00,0.07272
-4.496e+00,0.071912
-4.488e+00,0.070296
-4.480e+00,0.071912
-4.472e+00,0.071104
-4.464e+00,0.082416
-4.456e+00,0.081608
-4.448e+00,0.083224
-4.440e+00,0.084032
-4.432e+00,0.081608
-4.424e+00,0.07676
-4.416e+00,0.077568
-4.408e+00,0.081608
-4.400e+00,0.083224
-4.392e+00,0.082416
-4.384e+00,0.084032
-4.376e+00,0.082416
-4.368e+00,0.081608
-4.360e+00,0.081608
-4.352e+00,0.084032
-4.344e+00,0.08484
-4.336e+00,0.083224
-4.328e+00,0.082416
-4.320e+00,0.083224
-4.312e+00,0.083224
-4.304e+00,0.083224
-4.296e+00,0.08484
-4.288e+00,0.083224
-4.280e+00,0.081608
-4.272e+00,0.084032
-4.264e+00,0.071912
-4.256e+00,0.070296
-4.248e+00,0.073528
-4.240e+00,0.073528
-4.232e+00,0.071912
-4.224e+00,0.067872
-4.216e+00,0.074336
-4.208e+00,0.070296
-4.200e+00,0.071912
-4.192e+00,0.071912
-4.184e+00,0.071912
-4.176e+00,0.07272
-4.168e+00,0.071912
-4.160e+00,0.073528
-4.152e+00,0.071104
-4.144e+00,0.071104
-4.136e+00,0.075144
-4.128e+00,0.071104
-4.120e+00,0.071104
-4.112e+00,0.07272
-4.104e+00,0.071104
-4.096e+00,0.070296
-4.088e+00,0.070296
-4.080e+00,0.070296
-4.072e+00,0.071104
-4.064e+00,0.071104
-4.056e+00,0.071912
-4.048e+00,0.071912
-4.040e+00,0.07272
-4.032e+00,0.06868
-4.024e+00,0.071912
-4.016e+00,0.070296
-4.008e+00,0.074336
-4.000e+00,0.069488
-3.992e+00,0.070296
-3.984e+00,0.071912
-3.976e+00,0.070296
-3.968e+00,0.071104
-3.960e+00,0.071912
-3.952e+00,0.070296
-3.944e+00,0.071104
-3.936e+00,0.071912
-3.928e+00,0.07272
-3.920e+00,0.070296
-3.912e+00,0.071104
-3.904e+00,0.071912
-3.896e+00,0.071104
-3.888e+00,0.071912
-3.880e+00,0.071104
-3.872e+00,0.071912
-3.864e+00,0.06868
-3.856e+00,0.07272
-3.848e+00,0.071912
-3.840e+00,0.07272
-3.832e+00,0.07272
-3.824e+00,0.07272
-3.816e+00,0.070296
-3.808e+00,0.071912
-3.800e+00,0.071912
-3.792e+00,0.071912
-3.784e+00,0.071104
-3.776e+00,0.07272
-3.768e+00,0.070296
-3.760e+00,0.071912
-3.752e+00,0.070296
-3.744e+00,0.070296
-3.736e+00,0.071912
-3.728e+00,0.07272
-3.720e+00,0.07272
-3.712e+00,0.071912
-3.704e+00,0.069488
-3.696e+00,0.071912
-3.688e+00,0.071104
-3.680e+00,0.071912
-3.672e+00,0.071104
-3.664e+00,0.070296
-3.656e+00,0.06868
-3.648e+00,0.07272
-3.640e+00,0.071104
-3.632e+00,0.070296
-3.624e+00,0.074336
-3.616e+00,0.07272
-3.608e+00,0.071912
-3.600e+00,0.071912
-3.592e+00,0.070296
-3.584e+00,0.070296
-3.576e+00,0.071912
-3.568e+00,0.071912
-3.560e+00,0.071104
-3.552e+00,0.071104
-3.544e+00,0.071912
-3.536e+00,0.067872
-3.528e+00,0.07272
-3.520e+00,0.070296
-3.512e+00,0.070296
-3.504e+00,0.071912
-3.496e+00,0.071104
-3.488e+00,0.070296
-3.480e+00,0.069488
-3.472e+00,0.070296
-3.464e+00,0.071104
-3.456e+00,0.071104
-3.448e+00,0.070296
-3.440e+00,0.071104
-3.432e+00,0.070296
-3.424e+00,0.071104
-3.416e+00,0.071912
-3.408e+00,0.070296
-3.400e+00,0.069488
-3.392e+00,0.071912
-3.384e+00,0.06868
-3.376e+00,0.07272
-3.368e+00,0.069488
-3.360e+00,0.070296
-3.352e+00,0.071104
-3.344e+00,0.071912
-3.336e+00,0.07272
-3.328e+00,0.071912
-3.320e+00,0.071912
-3.312e+00,0.069488
-3.304e+00,0.071104
-3.296e+00,0.071104
-3.288e+00,0.069488
-3.280e+00,0.07272
-3.272e+00,0.071912
-3.264e+00,0.071104
-3.256e+00,0.071104
-3.248e+00,0.071104
-3.240e+00,0.071912
-3.232e+00,0.070296
-3.224e+00,0.071912
-3.216e+00,0.071104
-3.208e+00,0.071104
-3.200e+00,0.073528
-3.192e+00,0.071104
-3.184e+00,0.071104
-3.176e+00,0.071912
-3.168e+00,0.07272
-3.160e+00,0.071912
-3.152e+00,0.071104
-3.144e+00,0.07272
-3.136e+00,0.071104
-3.128e+00,0.071912
-3.120e+00,0.071912
-3.112e+00,0.07272
-3.104e+00,0.069488
-3.096e+00,0.069488
-3.088e+00,0.070296
-3.080e+00,0.069488
-3.072e+00,0.07272
-3.064e+00,0.071912
-3.056e+00,0.071104
-3.048e+00,0.073528
-3.040e+00,0.071912
-3.032e+00,0.073528
-3.024e+00,0.070296
-3.016e+00,0.069488
-3.008e+00,0.06868
-3.000e+00,0.071104
-2.992e+00,0.071912
-2.984e+00,0.069488
-2.976e+00,0.071912
-2.968e+00,0.071912
-2.960e+00,0.070296
-2.952e+00,0.070296
-2.944e+00,0.07272
-2.936e+00,0.071104
-2.928e+00,0.071104
-2.920e+00,0.071912
-2.912e+00,0.074336
-2.904e+00,0.070296
-2.896e+00,0.071912
-2.888e+00,0.074336
-2.880e+00,0.071912
-2.872e+00,0.071912
-2.864e+00,0.073528
-2.856e+00,0.073528
-2.848e+00,0.070296
-2.840e+00,0.071912
-2.832e+00,0.071104
-2.824e+00,0.071104
-2.816e+00,0.071104
-2.808e+00,0.071912
-2.800e+00,0.071912
-2.792e+00,0.070296
-2.784e+00,0.071104
-2.776e+00,0.069488
-2.768e+00,0.07272
-2.760e+00,0.071912
-2.752e+00,0.069488
-2.744e+00,0.073528
-2.736e+00,0.069488
-2.728e+00,0.071912
-2.720e+00,0.071104
-2.712e+00,0.07272
-2.704e+00,0.071104
-2.696e+00,0.070296
-2.688e+00,0.07272
-2.680e+00,0.071912
-2.672e+00,0.071104
-2.664e+00,0.07272
-2.656e+00,0.071104
-2.648e+00,0.071104
-2.640e+00,0.070296
-2.632e+00,0.070296
-2.624e+00,0.071912
-2.616e+00,0.07272
-2.608e+00,0.071104
-2.600e+00,0.070296
-2.592e+00,0.070296
-2.584e+00,0.07272
-2.576e+00,0.070296
-2.568e+00,0.07272
-2.560e+00,0.071104
-2.552e+00,0.071104
-2.544e+00,0.071104
-2.536e+00,0.073528
-2.528e+00,0.07272
-2.520e+00,0.071104
-2.512e+00,0.069488
-2.504e+00,0.069488
-2.496e+00,0.070296
-2.488e+00,0.07272
-2.480e+00,0.071104
-2.472e+00,0.071104
-2.464e+00,0.071104
-2.456e+00,0.071912
-2.448e+00,0.069488
-2.440e+00,0.071912
-2.432e+00,0.070296
-2.424e+00,0.069488
-2.416e+00,0.071912
-2.408e+00,0.071912
-2.400e+00,0.071104
-2.392e+00,0.071104
-2.384e+00,0.07272
-2.376e+00,0.071912
-2.368e+00,0.07272
-2.360e+00,0.070296
-2.352e+00,0.070296
-2.344e+00,0.071104
-2.336e+00,0.071912
-2.328e+00,0.071104
-2.320e+00,0.070296
-2.312e+00,0.070296
-2.304e+00,0.07272
-2.296e+00,0.071104
-2.288e+00,0.070296
-2.280e+00,0.07272
-2.272e+00,0.07272
-2.264e+00,0.071104
-2.256e+00,0.071912
-2.248e+00,0.073528
-2.240e+00,0.07272
-2.232e+00,0.071912
-2.224e+00,0.071912
-2.216e+00,0.071912
-2.208e+00,0.071104
-2.200e+00,0.071104
-2.192e+00,0.071912
-2.184e+00,0.07272
-2.176e+00,0.070296
-2.168e+00,0.071912
-2.160e+00,0.070296
-2.152e+00,0.071912
-2.144e+00,0.07272
-2.136e+00,0.070296
-2.128e+00,0.07272
-2.120e+00,0.071104
-2.112e+00,0.071104
-2.104e+00,0.071912
-2.096e+00,0.071912
-2.088e+00,0.070296
-2.080e+00,0.069488
-2.072e+00,0.07272
-2.064e+00,0.071104
-2.056e+00,0.071912
-2.048e+00,0.070296
-2.040e+00,0.071912
-2.032e+00,0.069488
-2.024e+00,0.073528
-2.016e+00,0.070296
-2.008e+00,0.071104
-2.000e+00,0.071912
-1.992e+00,0.071104
-1.984e+00,0.071912
-1.976e+00,0.071912
-1.968e+00,0.071104
-1.960e+00,0.07272
-1.952e+00,0.071104
-1.944e+00,0.071104
-1.936e+00,0.070296
-1.928e+00,0.071104
-1.920e+00,0.071912
-1.912e+00,0.071912
-1.904e+00,0.07272
-1.896e+00,0.069488
-1.888e+00,0.070296
-1.880e+00,0.070296
-1.872e+00,0.071104
-1.864e+00,0.07272
-1.856e+00,0.071912
-1.848e+00,0.070296
-1.840e+00,0.071912
-1.832e+00,0.069488
-1.824e+00,0.070296
-1.816e+00,0.071104
-1.808e+00,0.07272
-1.800e+00,0.071912
-1.792e+00,0.071912
-1.784e+00,0.071912
-1.776e+00,0.071912
-1.768e+00,0.07272
-1.760e+00,0.071104
-1.752e+00,0.071912
-1.744e+00,0.071104
-1.736e+00,0.069488
-1.728e+00,0.071104
-1.720e+00,0.070296
-1.712e+00,0.073528
-1.704e+00,0.070296
-1.696e+00,0.071104
-1.688e+00,0.070296
-1.680e+00,0.071104
-1.672e+00,0.071912
-1.664e+00,0.071912
-1.656e+00,0.069488
-1.648e+00,0.069488
-1.640e+00,0.070296
-1.632e+00,0.071912
-1.624e+00,0.069488
-1.616e+00,0.07272
-1.608e+00,0.06868
-1.600e+00,0.071912
-1.592e+00,0.069488
-1.584e+00,0.071104
-1.576e+00,0.069488
-1.568e+00,0.067872
-1.560e+00,0.070296
-1.552e+00,0.071104
-1.544e+00,0.07272
-1.536e+00,0.071912
-1.528e+00,0.07272
-1.520e+00,0.07272
-1.512e+00,0.070296
-1.504e+00,0.070296
-1.496e+00,0.071104
-1.488e+00,0.075144
-1.480e+00,0.071912
-1.472e+00,0.071104
-1.464e+00,0.069488
-1.456e+00,0.071912
-1.448e+00,0.071104
-1.440e+00,0.070296
-1.432e+00,0.070296
-1.424e+00,0.069488
-1.416e+00,0.069488
-1.408e+00,0.070296
-1.400e+00,0.071104
-1.392e+00,0.071912
-1.384e+00,0.071104
-1.376e+00,0.071912
-1.368e+00,0.071912
-1.360e+00,0.070296
-1.352e+00,0.06868
-1.344e+00,0.071912
-1.336e+00,0.071104
-1.328e+00,0.071104
-1.320e+00,0.071104
-1.312e+00,0.071104
-1.304e+00,0.071104
-1.296e+00,0.071912
-1.288e+00,0.071912
-1.280e+00,0.071104
-1.272e+00,0.071912
-1.264e+00,0.070296
-1.256e+00,0.07272
-1.248e+00,0.071104
-1.240e+00,0.070296
-1.232e+00,0.07272
-1.224e+00,0.070296
-1.216e+00,0.071912
-1.208e+00,0.071104
-1.200e+00,0.07272
-1.192e+00,0.071104
-1.184e+00,0.071912
-1.176e+00,0.071912
-1.168e+00,0.071912
-1.160e+00,0.070296
-1.152e+00,0.071912
-1.144e+00,0.07272
-1.136e+00,0.070296
-1.128e+00,0.070296
-1.120e+00,0.070296
-1.112e+00,0.069488
-1.104e+00,0.071912
-1.096e+00,0.069488
-1.088e+00,0.070296
-1.080e+00,0.071104
-1.072e+00,0.070296
-1.064e+00,0.070296
-1.056e+00,0.069488
-1.048e+00,0.071104
-1.040e+00,0.071912
-1.032e+00,0.069488
-1.024e+00,0.071104
-1.016e+00,0.069488
-1.008e+00,0.06868
-1.000e+00,0.06868
-9.920e-01,0.071104
-9.840e-01,0.06868
-9.760e-01,0.070296
-9.680e-01,0.070296
-9.600e-01,0.069488
-9.520e-01,0.07272
-9.440e-01,0.071912
-9.360e-01,0.070296
-9.280e-01,0.073528
-9.200e-01,0.06868
-9.120e-01,0.071912
-9.040e-01,0.070296
-8.960e-01,0.071104
-8.880e-01,0.067872
-8.800e-01,0.070296
-8.720e-01,0.071104
-8.640e-01,0.071912
-8.560e-01,0.071912
-8.480e-01,0.070296
-8.400e-01,0.069488
-8.320e-01,0.070296
-8.240e-01,0.069488
-8.160e-01,0.071104
-8.080e-01,0.070296
-8.000e-01,0.071912
-7.920e-01,0.070296
-7.840e-01,0.06868
-7.760e-01,0.071104
-7.680e-01,0.071912
-7.600e-01,0.07272
-7.520e-01,0.071104
-7.440e-01,0.071104
-7.360e-01,0.07272
-7.280e-01,0.071104
-7.200e-01,0.070296
-7.120e-01,0.069488
-7.040e-01,0.071912
-6.960e-01,0.071104
-6.880e-01,0.071104
-6.800e-01,0.071104
-6.720e-01,0.071912
-6.640e-01,0.071912
-6.560e-01,0.070296
-6.480e-01,0.071104
-6.400e-01,0.06868
-6.320e-01,0.070296
-6.240e-01,0.071912
-6.160e-01,0.069488
-6.080e-01,0.071912
-6.000e-01,0.070296
-5.920e-01,0.071912
-5.840e-01,0.071912
-5.760e-01,0.070296
-5.680e-01,0.069488
-5.600e-01,0.070296
-5.520e-01,0.071912
-5.440e-01,0.07272
-5.360e-01,0.070296
-5.280e-01,0.07272
-5.200e-01,0.07272
-5.120e-01,0.071912
-5.040e-01,0.069488
-4.960e-01,0.070296
-4.880e-01,0.071104
-4.800e-01,0.071912
-4.720e-01,0.070296
-4.640e-01,0.069488
-4.560e-01,0.071104
-4.480e-01,0.069488
-4.400e-01,0.070296
-4.320e-01,0.071104
-4.240e-01,0.069488
-4.160e-01,0.071104
-4.080e-01,0.071104
-4.000e-01,0.071104
-3.920e-01,0.069488
-3.840e-01,0.069488
-3.760e-01,0.070296
-3.680e-01,0.071104
-3.600e-01,0.070296
-3.520e-01,0.071912
-3.440e-01,0.069488
-3.360e-01,0.070296
-3.280e-01,0.069488
-3.200e-01,0.071912
-3.120e-01,0.069488
-3.040e-01,0.071912
-2.960e-01,0.071104
-2.880e-01,0.069488
-2.800e-01,0.071104
-2.720e-01,0.071104
-2.640e-01,0.071912
-2.560e-01,0.071104
-2.480e-01,0.06868
-2.400e-01,0.071912
-2.320e-01,0.069488
-2.240e-01,0.07272
-2.160e-01,0.070296
-2.080e-01,0.071104
-2.000e-01,0.070296
-1.920e-01,0.071104
-1.840e-01,0.069488
-1.760e-01,0.070296
-1.680e-01,0.070296
-1.600e-01,0.073528
-1.520e-01,0.071912
-1.440e-01,0.069488
-1.360e-01,0.071104
-1.280e-01,0.071104
-1.200e-01,0.069488
-1.120e-01,0.071104
-1.040e-01,0.070296
-9.600e-02,0.070296
-8.800e-02,0.071912
-8.000e-02,0.070296
-7.200e-02,0.071104
-6.400e-02,0.07272
-5.600e-02,0.071912
-4.800e-02,0.070296
-4.000e-02,0.071104
-3.200e-02,0.071104
-2.400e-02,0.071104
-1.600e-02,0.071104
-8.000e-03,0.071104
7.050e-15,0.069488
8.000e-03,0.070296
1.600e-02,0.070296
2.400e-02,0.069488
3.200e-02,0.06868
4.000e-02,0.06868
4.800e-02,0.071104
5.600e-02,0.07272
6.400e-02,0.07272
7.200e-02,0.070296
8.000e-02,0.07272
8.800e-02,0.06868
9.600e-02,0.071912
1.040e-01,0.06868
1.120e-01,0.071104
1.200e-01,0.070296
1.280e-01,0.070296
1.360e-01,0.07272
1.440e-01,0.071104
1.520e-01,0.071912
1.600e-01,0.07272
1.680e-01,0.069488
1.760e-01,0.070296
1.840e-01,0.069488
1.920e-01,0.071104
2.000e-01,0.067872
2.080e-01,0.071912
2.160e-01,0.069488
2.240e-01,0.070296
2.320e-01,0.070296
2.400e-01,0.071104
2.480e-01,0.070296
2.560e-01,0.070296
2.640e-01,0.069488
2.720e-01,0.071104
2.800e-01,0.06868
2.880e-01,0.071104
2.960e-01,0.069488
3.040e-01,0.071104
3.120e-01,0.069488
3.200e-01,0.06868
3.280e-01,0.070296
3.360e-01,0.069488
3.440e-01,0.070296
3.520e-01,0.071104
3.600e-01,0.069488
3.680e-01,0.0808
3.760e-01,0.0808
3.840e-01,0.084032
3.920e-01,0.081608
4.000e-01,0.0808
4.080e-01,0.081608
4.160e-01,0.083224
4.240e-01,0.084032
4.320e-01,0.082416
4.400e-01,0.07272
4.480e-01,0.070296
4.560e-01,0.071912
4.640e-01,0.070296
4.720e-01,0.070296
4.800e-01,0.073528
4.880e-01,0.071912
4.960e-01,0.071104
5.040e-01,0.069488
5.120e-01,0.071104
5.200e-01,0.070296
5.280e-01,0.070296
5.360e-01,0.070296
